dbkey,tmaxZeroZone,hastargetcl,caplettersworddif,urlsim,sWordRatio,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,sPositiveZoneRatio,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,tmaxOneZone,sNegativeZoneRatio,hastargeturl,hassourcecl,tWordRatio,smaxZeroZone,hassourcetag,hassourcepunctuation,punctsim,nwordssource,smaxOneZone,tPositiveZoneRatio,tNegativeZoneRatio,hassourceurl
2955-2955,0.33,0.0,0.0,1.0,0.5,0.0,0,0.0,21,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.64,1.0,0.0,1.0,0.67,0.5,0.0,0.0,0.67,0.25,0.0,0.0,1.0,30,0.25,0.5,0.5,0.0
2956-2956,0.0,0.0,0.0,1.0,0.83,0.0,1,0.0,29,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.24,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.17,0.0,0.0,1.0,27,0.67,1.0,0.0,0.0
2957-2957,0.0,1.0,0.1,1.0,0.89,0.0,1,0.0,157,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.07,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.07,0.0,0.0,1.0,158,0.44,1.0,0.0,0.0
2958-2958,0.17,1.0,0.25,1.0,0.57,0.0,0,0.0,26,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.71,1.0,1.0,1.0,0.33,0.5,0.0,1.0,0.67,0.14,0.0,0.0,1.0,53,0.29,0.5,0.5,0.0
2959-2959,0.0,1.0,0.0,1.0,0.86,0.0,0,0.0,39,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.72,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.14,0.0,0.0,1.0,53,0.86,1.0,0.0,0.0
2960-2960,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40,1.0,1.0,0.0,0.0
2961-2961,0.15,1.0,0.166666666667,1.0,0.92,0.5,1,0.0,89,0.408248290464,1.0,0.0,0.0,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.04,1.0,1.0,1.0,0.77,0.33,0.0,1.0,0.85,0.08,0.0,0.0,1.0,91,0.85,0.67,0.33,0.0
2962-2962,0.0,1.0,0.166666666667,1.0,0.85,0.5,1,0.0,83,0.408248290464,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.15,0.0,0.0,1.0,91,0.85,1.0,0.0,0.0
2963-2963,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,31,1.0,1.0,0.0,0.0
2964-2964,0.29,0.0,0.0,1.0,1.0,0.0,0,0.0,131,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,1.0,0.0,1.0,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,22,1.0,0.5,0.5,0.0
2965-2965,0.05,1.0,0.05,1.0,0.97,0.0,1,0.0,288,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,0.25,0.33,0.0,1.0,0.86,0.03,0.0,0.0,1.0,251,0.55,0.55,0.45,0.0
2966-2966,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,29,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29,1.0,1.0,0.0,0.0
2967-2967,0.08,1.0,0.0,1.0,0.86,0.0,1,0.0,156,0.909090909091,1.0,0.0,0.0,0.5,1.0,0.95,0.0,1.0,0.0,0.0,0.71,1.0,1.0,1.0,0.25,0.5,0.0,1.0,0.78,0.03,0.0,0.0,0.78,130,0.31,0.55,0.45,0.0
2968-2968,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,42,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,45,1.0,1.0,0.0,0.0
2969-2969,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,0.47,0.0,0.0,1.0,0.93,0.0,0.0,0.0,1.0,74,1.0,0.67,0.33,0.0
2970-2970,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,58,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58,1.0,1.0,0.0,0.0
2971-2971,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,57,1.0,1.0,0.0,0.0
2972-2972,0.1,1.0,0.0,1.0,1.0,0.0,1,0.0,69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,0.4,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0,62,1.0,0.6,0.4,0.0
2973-2973,0.45,1.0,0.25,1.0,0.33,0.5,0,0.0,70,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.05,1.0,1.0,1.0,0.36,0.5,0.0,1.0,0.45,0.67,0.0,0.0,0.0,70,0.33,0.5,0.5,0.0
2974-2974,0.13,0.0,0.666666666667,1.0,0.14,0.0,0,0.0,47,0.0,0.0,0.0,0.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,4.63,1.0,1.0,1.0,0.63,0.56,0.0,1.0,0.88,0.39,0.0,0.0,0.0,192,0.06,0.67,0.33,0.0
2975-2975,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37,1.0,1.0,0.0,0.0
2976-2976,0.0,0.0,0.666666666667,1.0,0.5,0.0,0,0.0,17,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.94,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,50,0.5,1.0,0.0,0.0
2977-2977,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.65,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45,1.0,1.0,0.0,0.0
2978-2978,0.02,1.0,0.625,1.0,1.0,0.0,1,0.0,297,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.29,1.0,1.0,1.0,0.57,0.0,0.0,1.0,0.96,0.0,0.0,0.0,1.0,286,1.0,0.6,0.4,0.0
2979-2979,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,74,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.53,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.82,52,1.0,0.67,0.33,0.0
2980-2980,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,27,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,1.0,1.0,0.0,0.0
2981-2981,0.05,1.0,0.0333333333333,1.0,0.95,0.0740740740741,1,0.0,112,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,0.7,0.33,0.0,1.0,0.95,0.05,0.0,0.0,1.0,109,0.68,0.67,0.33,0.0
2982-2982,0.05,1.0,0.0333333333333,1.0,0.94,0.0740740740741,1,0.0,112,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.55,0.33,0.0,1.0,0.9,0.06,0.0,0.0,0.0,108,0.72,0.6,0.4,0.0
2983-2983,0.0,1.0,0.5,1.0,1.0,0.0,0,0.0,195,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,194,1.0,1.0,0.0,0.0
2984-2984,0.05,1.0,0.0,1.0,1.0,0.0,1,0.0,124,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.73,1.0,1.0,1.0,0.53,0.0,0.0,1.0,0.95,0.0,0.0,0.0,1.0,106,1.0,0.67,0.33,0.0
2985-2985,0.0,1.0,0.0,1.0,0.7,0.0,1,0.0,54,0.0,1.0,0.0,0.0,0.5,1.0,0.58,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.3,0.0,0.0,1.0,55,0.7,1.0,0.0,0.0
2986-2986,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,51,1.0,1.0,0.0,0.0
2987-2987,0.4,1.0,0.375,1.0,0.8,0.0,1,0.0,33,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.0,0.0,1.0,30,0.8,0.5,0.5,0.0
2988-2988,0.11,1.0,0.571428571429,1.0,1.0,0.0,1,0.0,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.69,1.0,1.0,1.0,0.78,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,44,1.0,0.67,0.33,0.0
2989-2989,0.0,1.0,0.0,1.0,0.94,0.0,1,0.0,83,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.77,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.06,0.0,0.0,1.0,69,0.81,1.0,0.0,0.0
2990-2990,0.17,1.0,0.4,1.0,1.0,0.0,1,0.0,36,0.707106781187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.84,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.67,0.0,0.0,0.0,1.0,23,1.0,0.5,0.5,0.0
2991-2991,0.09,1.0,0.0,1.0,1.0,0.0,1,0.0,149,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.11,1.0,1.0,1.0,0.57,0.0,0.0,1.0,0.87,0.0,0.0,0.0,0.99,115,1.0,0.6,0.4,0.0
2992-2992,0.16,1.0,0.0,1.0,0.92,0.0,0,0.0,176,0.36514837167,1.0,0.0,0.0,0.67,1.0,0.89,0.0,1.0,0.0,0.0,3.12,1.0,1.0,1.0,0.16,0.33,0.0,1.0,0.52,0.08,0.0,0.0,0.98,80,0.46,0.46,0.54,0.0
2993-2993,0.06,1.0,0.0,1.0,0.88,0.0,1,0.0,81,1.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.19,1.0,1.0,1.0,0.71,0.4,0.0,1.0,0.94,0.06,0.0,0.0,1.0,77,0.76,0.67,0.33,0.0
2994-2994,0.0,1.0,0.0,1.0,1.0,0.5,1,0.0,78,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,70,1.0,1.0,0.0,0.0
2995-2995,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,57,1.0,1.0,0.0,0.0
2996-2996,0.03,1.0,0.125,1.0,0.95,0.0,1,0.0,235,0.333333333333,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.53,0.4,0.0,1.0,0.94,0.03,0.0,0.0,0.99,215,0.76,0.6,0.4,0.0
2997-2997,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23,1.0,1.0,0.0,0.0
2998-2998,0.14,0.0,0.75,1.0,1.0,0.0,1,0.0,94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.43,0.0,0.0,1.0,0.86,0.0,0.0,0.0,1.0,86,1.0,0.67,0.33,0.0
2999-2999,0.26,1.0,0.05,1.0,1.0,0.0,0,0.0,237,0.452267016867,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,2.17,1.0,1.0,1.0,0.12,0.0,0.0,1.0,0.53,0.0,0.0,0.0,0.96,149,1.0,0.5,0.5,0.0
3000-3000,0.13,0.0,0.5,1.0,0.7,0.0,0,0.0,40,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.14,1.0,1.0,1.0,0.88,0.5,0.0,1.0,0.88,0.1,0.0,0.0,0.0,38,0.3,0.5,0.5,0.0
3001-3001,0.0,1.0,0.0,1.0,0.6,0.0,0,0.0,31,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.28,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.0,0.0,0.0,35,0.4,1.0,0.0,0.0
3002-3002,0.11,1.0,0.0,1.0,1.0,0.0,1,0.0,113,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.32,1.0,1.0,1.0,0.53,0.0,0.0,1.0,0.84,0.0,0.0,0.0,1.0,77,1.0,0.6,0.4,0.0
3003-3003,0.05,1.0,0.0,1.0,0.94,0.0,1,0.0,108,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.9,1.0,1.0,1.0,0.42,0.33,0.0,1.0,0.89,0.06,0.0,0.0,1.0,85,0.47,0.6,0.4,0.0
3004-3004,0.25,0.0,0.0,1.0,1.0,0.0,0,0.0,22,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,18,1.0,0.5,0.5,0.0
3005-3005,0.04,1.0,0.222222222222,1.0,0.91,0.4,1,0.0,302,0.566946709514,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.37,0.4,0.0,1.0,0.86,0.07,0.0,0.0,1.0,255,0.49,0.54,0.46,0.0
3006-3006,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,19,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
3007-3007,0.0,1.0,0.0714285714286,1.0,1.0,0.0714285714286,1,0.0,56,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
3008-3008,0.06,1.0,0.0,1.0,1.0,0.0,1,0.0,113,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.35,1.0,1.0,1.0,0.61,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,78,1.0,0.67,0.33,0.0
3009-3009,0.12,1.0,0.0,1.0,0.89,0.0,1,0.0,161,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.57,1.0,1.0,1.0,0.52,0.33,0.0,1.0,0.88,0.11,0.0,0.0,1.0,148,0.5,0.67,0.33,0.0
3010-3010,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,97,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,0.38,0.33,0.0,1.0,0.9,0.05,0.0,0.0,0.8,105,0.57,0.6,0.4,0.0
3011-3011,0.0,0.0,0.5,1.0,1.0,0.0,1,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22,1.0,1.0,0.0,0.0
3012-3012,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27,1.0,1.0,1.0,0.86,0.0,0.0,1.0,0.93,0.0,0.0,0.0,1.0,108,1.0,0.67,0.33,0.0
3013-3013,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,36,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,39,1.0,1.0,0.0,0.0
3014-3014,0.04,1.0,0.0,1.0,0.96,0.0,1,0.0,153,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.24,1.0,1.0,1.0,0.88,0.33,0.0,1.0,0.96,0.04,0.0,0.0,1.0,150,0.63,0.67,0.33,0.0
3015-3015,0.09,1.0,0.444444444444,1.0,0.84,0.166666666667,1,0.0,263,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.66,1.0,1.0,1.0,0.33,0.43,0.0,1.0,0.79,0.11,0.0,0.0,1.0,232,0.37,0.55,0.45,0.0
3016-3016,0.11,0.0,0.0,1.0,1.0,0.0,0,0.0,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.92,1.0,0.0,1.0,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1.0,23,1.0,0.5,0.5,0.0
3017-3017,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.8,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.98,171,1.0,0.67,0.33,0.0
3018-3018,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,72,1.0,1.0,0.0,0.0
3019-3019,0.0,0.0,0.5,1.0,1.0,0.0,1,0.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,31,1.0,1.0,0.0,0.0
3020-3020,0.4,0.0,0.0,1.0,0.67,0.0,1,0.0,35,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.2,0.5,0.0,0.0,0.4,0.33,0.0,0.0,1.0,23,0.67,0.5,0.5,0.0
3021-3021,0.03,1.0,0.388888888889,1.0,0.97,0.0,1,0.0,448,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.03,1.0,1.0,1.0,0.25,0.33,0.0,1.0,0.85,0.03,0.0,0.0,1.0,390,0.53,0.52,0.48,0.0
3022-3022,0.04,1.0,0.25,1.0,0.94,0.0,1,0.0,476,0.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,0.0,0.0,1.54,1.0,1.0,1.0,0.39,0.44,0.0,1.0,0.89,0.02,0.0,0.0,0.99,390,0.39,0.54,0.46,0.0
3023-3023,0.05,1.0,0.0,1.0,0.88,0.0,1,0.0,285,0.0,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,0.24,0.44,0.0,1.0,0.79,0.05,0.0,0.0,0.94,273,0.5,0.53,0.47,0.0
3024-3024,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,39,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,39,1.0,1.0,0.0,0.0
3025-3025,0.43,0.0,0.5,1.0,0.33,0.0,0,0.0,39,0.0,0.0,0.0,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,1.29,1.0,1.0,1.0,0.57,0.67,0.0,1.0,0.57,0.33,0.0,0.0,1.0,19,0.33,0.5,0.5,0.0
3026-3026,0.03,1.0,0.0,1.0,0.9,0.0,1,0.0,170,0.5,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.84,1.0,1.0,1.0,0.67,0.33,0.0,1.0,0.97,0.1,0.0,0.0,0.89,145,0.6,0.67,0.33,0.0
3027-3027,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,0.71,0.0,0.0,1.0,0.86,0.0,0.0,0.0,1.0,57,1.0,0.6,0.4,0.0
3028-3028,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17,1.0,1.0,0.0,0.0
3029-3029,0.0,1.0,0.611111111111,1.0,0.21,0.5625,0,0.0,21,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,3.36,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.79,0.0,0.0,0.0,96,0.21,1.0,0.0,0.0
3030-3030,0.0,0.0,0.0,1.0,0.83,0.0,1,0.0,26,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.17,0.0,0.0,1.0,21,0.83,1.0,0.0,0.0
3031-3031,0.0,1.0,0.0,1.0,0.89,0.0,1,0.0,65,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.05,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.11,0.0,0.0,1.0,67,0.89,1.0,0.0,0.0
3032-3032,0.13,1.0,0.0,1.0,1.0,0.0,1,0.0,78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,1.0,1.0,1.0,0.47,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0,59,1.0,0.5,0.5,0.0
3033-3033,0.05,1.0,0.0,1.0,0.85,0.0,1,0.0,111,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,0.74,0.4,0.0,1.0,0.89,0.1,0.0,0.0,1.0,104,0.4,0.5,0.5,0.0
3034-3034,0.0,1.0,0.5,1.0,1.0,0.0,0,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23,1.0,1.0,0.0,0.0
3035-3035,0.04,1.0,0.266666666667,1.0,0.93,0.0,1,0.0,327,0.516397779494,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,1.5,1.0,1.0,1.0,0.28,0.43,0.0,1.0,0.85,0.02,0.0,0.0,0.71,273,0.39,0.54,0.46,0.0
3036-3036,0.33,1.0,0.0,1.0,1.0,0.5,1,0.0,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.67,0.0,0.0,0.0,1.0,33,1.0,0.67,0.33,0.0
3037-3037,0.02,1.0,0.0833333333333,1.0,1.0,0.0,1,0.0,195,0.57735026919,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.81,0.0,0.0,1.0,0.98,0.0,0.0,0.0,1.0,194,1.0,0.67,0.33,0.0
3038-3038,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,61,0.333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.43,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,53,1.0,1.0,0.0,0.0
3039-3039,0.02,1.0,0.0,1.0,0.98,0.0,0,0.0,298,1.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.24,1.0,1.0,1.0,0.82,0.33,0.0,1.0,0.96,0.02,0.0,0.0,1.0,287,0.85,0.5,0.5,0.0
3040-3040,0.0,1.0,0.25,1.0,1.0,0.0,0,0.0,24,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,42,1.0,1.0,0.0,0.0
3041-3041,0.0,1.0,0.5,1.0,1.0,0.0,0,0.0,31,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,1.0,1.0,0.0,0.0
3042-3042,0.0,1.0,0.136363636364,1.0,1.0,0.0,1,0.0,102,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.55,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,89,1.0,1.0,0.0,0.0
3043-3043,0.17,1.0,0.166666666667,1.0,1.0,0.0,1,0.0,26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,21,1.0,0.67,0.33,0.0
